hoa_label,latitude,longitude,legalAcreage,imprvActualYearBuilt,ShapeSTLength,ShapeSTArea,improvementValue,propType,situs_city,compactness,has_sidewalk
0.0,33.17380346875203,-97.04977658029176,48.6182,1970.0,34075.775714268915,1956353.5032899687,0.0,R,SHADY SHORES,593.5320424332602,False
1.0,33.04245179081637,-96.98116138295173,0.0631,2005.0,247.7525692145333,3817.868115397808,87798.0,R,LEWISVILLE,16.07738499526624,False
1.0,33.06485769179866,-96.9057098242068,0.1378,2008.0,319.7960324340207,5790.273167354123,413665.0,R,THE COLONY,17.66229319492943,False
1.0,33.21044413322684,-96.97652708231232,0.0918,2013.0,278.721952095969,3945.128367789989,285001.0,R,AUBREY,19.691609331258928,False
1.0,33.2077943445847,-96.96884361820376,0.142,2021.0,347.98959088597263,6386.006568193967,436067.0,R,LITTLE ELM,18.96282975468879,False
1.0,33.12187663687141,-96.88445918802051,0.199,2017.0,387.3740456203615,8697.057265274303,701575.0,R,FRISCO,17.253956900967133,False
1.0,33.14701166615758,-97.10181908264624,0.1582,2007.0,352.0725210115505,6890.923322922675,183023.0,R,DENTON,17.988164175197227,True
1.0,33.22565201479716,-96.94308726260644,0.13,2005.0,314.2452601107828,5243.715996489747,193534.0,R,AUBREY,18.83208083126525,False
1.0,33.002748941158515,-97.38417638665167,0.132,2024.0,330.6529502654987,5708.902520316228,219998.0,R,FORT WORTH,19.15103176664896,False
1.0,33.207564344186515,-96.96934872092864,0.176,2021.0,365.61897147495216,7855.944283274464,384409.0,R,LITTLE ELM,17.0160616575406,False
1.0,32.99190034884114,-97.38853315562194,0.1745,2010.0,368.8615275062912,8101.063096777177,207998.0,R,HASLET,16.79518167540287,False
1.0,33.14508286960416,-97.22875350376827,0.152,2021.0,340.2814884121358,6637.471421468115,451332.0,R,DENTON,17.445120890685065,False
1.0,33.244220008887545,-96.91105655038912,0.135,2023.0,331.4099762765986,5842.658121044075,344541.0,R,AUBREY,18.798391091900605,False
1.0,33.20531522467379,-96.93119256905632,0.1464,2021.0,354.151095040426,6272.681927395784,266740.0,R,LITTLE ELM,19.995115258522983,False
0.0,33.259088410899075,-97.00912234838954,14.519,1988.0,4656.788764178401,600258.6363858755,18757.0,R,AUBREY,36.12722963012495,False
1.0,33.144466032955975,-96.883386344193,0.1849,2018.0,378.09199443031673,8204.290276742542,779448.0,R,FRISCO,17.424244075997443,False
1.0,33.130751895605364,-96.87567701549612,0.187,2014.0,379.172350536868,8150.878947612289,566174.0,R,FRISCO,17.638793599525833,False
1.0,33.19224698651478,-96.9647023429922,0.206,2021.0,408.2803341841001,8946.742559088481,424734.0,R,LITTLE ELM,18.63167853333913,False
1.0,33.25573300385401,-96.9712286358553,0.134,2023.0,330.4148931419848,5791.233464650538,252560.0,R,AUBREY,18.85159738014761,False
1.0,33.227712851790635,-96.89431772625832,0.1683,2011.0,368.27011053088574,7476.00390894319,253637.0,R,PROSPER,18.141091947289052,False
1.0,33.16220211276168,-97.16968456917418,0.138,2023.0,340.8993496397665,6074.349281155621,251237.0,R,DENTON,19.13165694066029,False
1.0,33.02189185864865,-97.08801950794955,0.245,2007.0,449.1249049927744,11868.656958690706,430811.0,R,FLOWER MOUND,16.995451211273416,False
1.0,33.070058724577464,-96.85448054242448,0.1747,2005.0,358.5951657933874,7352.088233457329,469137.0,R,PLANO,17.490335921868713,False
1.0,33.260787599401404,-96.93627789157593,0.1323,2022.0,329.5439507130506,5734.613645650819,250084.0,R,AUBREY,18.937494687881564,False
0.0,33.226714734095694,-97.35229976921951,1.2044,0.0,1478.7606636078776,40640.4793250403,0.0,R,PONDER,53.80677434300517,False
1.0,33.149389582747055,-96.90047888847596,0.157,2021.0,331.41574802012724,6810.618451708085,492889.0,R,FRISCO,16.127228212027322,False
1.0,33.07286484735698,-97.229357190891,0.1377,2016.0,340.0002338397862,6000.013469692124,349022.0,R,ARGYLE,19.26664991587777,False
0.0,33.39183275869496,-96.96396864044333,0.5877,1955.0,813.1409949601549,25679.1289858199,69711.0,R,PILOT POINT,25.748469819591875,False
1.0,33.2596108401388,-96.9422923342983,0.138,2021.0,339.94828686804044,5998.161464937807,228006.0,R,AUBREY,19.26671004441088,False
1.0,33.12982165219387,-97.23006205049202,0.178,2021.0,369.2680241003992,7755.503561099019,479277.0,R,Northlake,17.582207596032593,False
1.0,33.00984544927903,-97.26728780853443,0.1722,2006.0,366.31062323309794,7347.909540035218,268463.0,R,ROANOKE,18.26144864227296,False
1.0,33.2551780626511,-96.8974135824303,0.1433,2018.0,345.7398979861444,6194.61415739622,231675.0,R,AUBREY,19.29677523445852,False
1.0,33.16997040040075,-97.07208118019182,0.1238,2007.0,309.43549350259286,5474.068911666676,251185.0,R,DENTON,17.491618425760798,True
1.0,33.105746238321345,-97.1234669812085,0.2579,2008.0,424.0392940814626,10711.830427956033,642905.0,R,ARGYLE,16.786050165229813,False
1.0,33.048539776476815,-97.07315162199554,0.2258,2013.0,408.0547698299091,9976.316784340428,447924.0,R,FLOWER MOUND,16.690397747022686,False
1.0,33.132309429078184,-97.0244838608861,0.1672,2007.0,353.94335104650264,7430.355547635929,287617.0,R,LAKE DALLAS,16.86001362207843,False
1.0,33.171071352672094,-97.0732888232364,0.1565,2018.0,347.26632094664285,6748.304080422146,309240.0,R,DENTON,17.870252470347022,True
1.0,33.35663717371634,-97.16240941215386,0.185,2016.0,393.0618308577303,8811.455839185031,332775.0,R,SANGER,17.533720385928916,False
1.0,33.26896822819394,-96.90809628325616,0.183,2024.0,379.1463227916444,7901.703188423137,576190.0,R,AUBREY,18.19252516306081,False
0.0,33.259609897931426,-97.02410539448526,2.873,1989.0,1845.1780133242185,128480.8532891321,393199.0,R,AUBREY,26.49952746805974,False
1.0,33.04729646791073,-97.32183715785676,0.1287,2007.0,318.7195669942302,5480.199787972608,275095.0,R,JUSTIN,18.536215159150206,False
1.0,33.0955311370754,-97.24574412274428,0.135,2020.0,336.000052764557,5900.009184826094,354157.0,R,Northlake,19.13489147578552,False
1.0,33.101155773904225,-97.3039350389951,0.2362,2021.0,416.033158764541,10277.739634306025,509158.0,R,JUSTIN,16.840627934752,False
1.0,33.23629341610253,-96.97251133192589,0.2191,2021.0,392.8769176572342,9258.440270637991,278527.0,R,PROVIDENCE VILLAGE,16.67152003100981,False
1.0,33.0566805352387,-96.8890537344459,0.126,2022.0,324.762601435,5690.343972087913,502234.0,R,LEWISVILLE,18.535038972719445,False
1.0,33.2251895497573,-96.89567306605214,0.1653,2010.0,362.1712004688928,7290.222891052844,233625.0,R,PROSPER,17.992313871508504,False
1.0,33.28740188773105,-96.84853720838863,0.138,2022.0,340.1833159570109,6010.949569371964,403507.0,R,CELINA,19.252313984660272,False
1.0,33.23209904611865,-96.9103981961079,0.163,2021.0,355.9219041809972,7165.786570531885,344968.0,R,AUBREY,17.678506138709068,True
1.0,33.24908683241374,-96.94842553113656,0.132,2018.0,329.9495184171291,5748.231237976344,226773.0,R,AUBREY,18.93916236084159,False
1.0,33.15902476832018,-97.12446772710445,0.176,2021.0,374.78680133371256,7606.121793745095,387886.0,R,DENTON,18.46738065244596,True
1.0,33.2276094971047,-96.8937639129304,0.1653,2011.0,355.3402587167096,7090.46792465559,292947.0,R,PROSPER,17.807950167265066,False
1.0,33.04212022208575,-97.32397470925422,0.13,2005.0,333.28209823403813,5896.796253784954,239081.0,R,JUSTIN,18.83683142892829,False
0.0,33.12186608010936,-97.1859168546856,1.3685,0.0,1688.444091995892,63573.74762431304,0.0,R,ARGYLE,44.84309260235526,False
1.0,33.19255838764516,-96.8767241429693,0.2365,2005.0,422.39060539062535,10750.409274714852,527078.0,R,FRISCO,16.59600290213056,False
1.0,33.142854538025034,-97.18598764305102,0.186,2023.0,362.4161188094177,8124.056835897245,358560.0,R,,16.16746975384445,False
1.0,33.208413144668235,-96.97652808146276,0.1136,2014.0,308.85342677645724,5193.74147661607,278141.0,R,AUBREY,18.366420365942265,False
1.0,33.20449911705262,-96.96730885976454,0.148,2020.0,347.515682378897,6357.11033684592,499068.0,R,LITTLE ELM,18.99717687756684,False
1.0,33.04503823168819,-97.3215636661268,0.15,2005.0,322.35010043441207,5657.369708529627,194457.0,R,JUSTIN,18.36711981071537,False
1.0,33.15491771994851,-96.90467242014084,0.14,2005.0,336.88666922761547,6218.679990406819,345210.0,R,FRISCO,18.25027627701618,False
1.0,33.23420027377743,-96.91685562450245,0.1756,2019.0,365.0002245886185,7649.378862029396,387238.0,R,AUBREY,17.416468232611116,False
1.0,33.11281839003429,-96.8627729075992,0.268,2016.0,447.3352696573171,11801.511407772008,505835.0,R,FRISCO,16.95620472371029,False
1.0,33.25053467666994,-96.89856687033496,0.139,2020.0,343.0979708737247,6040.590691341337,349541.0,R,AUBREY,19.48753418873476,False
1.0,33.11454899439541,-96.84819195954276,0.1801,2012.0,362.8685716988638,6715.341248575372,648771.0,R,FRISCO,19.607879250322146,False
1.0,32.9913781745801,-96.90663676866826,0.153,2016.0,342.56271190444386,6651.749320761219,583738.0,R,CARROLLTON,17.641857191018993,True
1.0,33.25315895549467,-96.90945980436965,0.2292,2019.0,441.2638347918633,9863.519128925773,315791.0,R,AUBREY,19.740801366137458,False
1.0,33.258751164342954,-96.88634856431132,0.134,2019.0,333.40064424591947,5771.655098868112,328109.0,R,CELINA,19.25894525565,False
1.0,33.156915303346,-97.12615533323266,0.172,2023.0,367.2290928049325,7317.436299323836,416619.0,R,DENTON,18.42957028745097,True
1.0,33.268370416797985,-96.90627513485708,0.138,2022.0,344.7723875988182,6152.611616561192,380849.0,R,AUBREY,19.319925693120098,False
1.0,33.0651961653599,-96.90509195431234,0.1821,2008.0,384.49147399873385,8368.551711064503,462695.0,R,THE COLONY,17.665385682239414,False
1.0,33.02772245908127,-97.33410901079056,0.126,2022.0,318.29782011411857,5405.664286318214,275610.0,R,,18.742100308712324,False
1.0,33.1440509510845,-97.23417563862114,0.2185,2015.0,425.7003419362407,10024.424590742678,509025.0,R,DENTON,18.077923524107845,False
1.0,33.28415501577405,-96.88551606749496,0.132,2023.0,329.95018466807494,5748.255716625304,376315.0,R,CELINA,18.939158195002964,False
1.0,33.28999384475611,-96.99180404113535,0.1837,2013.0,389.4475917501673,8361.581181040314,242988.0,R,AUBREY,18.138845205965566,False
1.0,33.160267676031715,-97.11529403769038,0.131,2021.0,327.4074891394734,5612.730322063787,481844.0,R,DENTON,19.098666387591347,False
1.0,33.19924884805716,-96.90520804963748,0.1944,2018.0,379.2510164224957,8383.23361947146,337150.0,R,LITTLE ELM,17.157023171037938,False
1.0,33.107574400348064,-97.11814662546114,0.1478,2012.0,345.43078307793564,6621.660592786016,407227.0,R,ARGYLE,18.020015406381887,False
1.0,33.09751905113577,-97.18675801849888,0.1377,2020.0,341.3151223299008,6051.516555552065,454717.0,R,ARGYLE,19.250713711456992,False
1.0,33.25546223756327,-96.90552846165008,0.1377,2020.0,340.5802095532505,6009.936072898961,215218.0,R,AUBREY,19.300517964309154,False
1.0,33.17509674110011,-97.07241474655324,0.1263,2018.0,320.10244554063297,5525.648051353677,235509.0,R,DENTON,18.543630482580557,False
1.0,33.13211073010413,-96.86827369139444,0.24,2013.0,416.3803479347165,10447.481390837456,567604.0,R,FRISCO,16.594678435922845,False
1.0,33.17255676007859,-97.16028239712374,0.172,2023.0,362.0930298800063,7434.57829907409,333212.0,R,DENTON,17.635346217822725,False
1.0,33.169653271091065,-97.0717720719148,0.1342,2006.0,309.712290007584,5756.235353994121,211428.0,R,DENTON,16.663964671837796,True
1.0,33.18894681648398,-96.86398906070212,0.2115,2009.0,403.5005527162892,9230.519057789556,469648.0,R,FRISCO,17.638520111710793,False
1.0,33.04886764676593,-96.91822008984842,0.126,2015.0,317.180425581547,5430.384684526624,398951.0,R,LEWISVILLE,18.5260213072476,False
1.0,33.10828182352905,-96.87131052858292,0.2112,2015.0,399.1877564151522,9456.045771030367,837958.0,R,FRISCO,16.851744241758187,False
1.0,33.22858377686738,-97.10013652066426,0.2103,2007.0,394.746895661594,8410.967736714922,213110.0,R,DENTON,18.526418898775383,True
1.0,33.15305360050708,-97.11186435543364,0.2124,2006.0,396.0164071914603,9219.949298262452,266429.0,R,DENTON,17.009745898970152,False
1.0,33.18468190120418,-96.87207816632107,0.2162,2010.0,385.173158614356,8606.547626726235,522034.0,R,FRISCO,17.23784826987502,False
1.0,33.22654347019094,-96.97301257577485,0.122,2020.0,323.8070500572109,5270.399921298874,357953.0,R,AUBREY,19.894316794258167,False
1.0,33.123507930496146,-97.0568430940847,0.1817,2016.0,357.9392704738144,7876.023631466382,367848.0,R,HICKORY CREEK,16.26715806634427,True
1.0,33.18157829374543,-96.9757197848537,0.19,2013.0,387.91542613631776,8332.759803509573,407330.0,R,OAK POINT,18.05864820094093,False
1.0,33.245254379558084,-96.86632594863774,0.225,2024.0,412.5399077968688,9746.702073001325,658300.0,R,PROSPER,17.46120628807137,False
1.0,33.23081767328477,-97.10106690245688,0.253,2008.0,347.746350997708,7034.005774031505,248680.0,R,DENTON,17.1918432422486,False
1.0,33.035234830454584,-97.37917358938029,0.132,2021.0,329.99983537493887,5749.995449722219,260791.0,R,HASLET,18.939126526221457,False
1.0,33.28152998639565,-96.88434391454192,0.132,2023.0,329.949907085349,5748.256046107284,377677.0,R,CELINA,18.93912524292565,False
1.0,33.077376455687286,-97.21680094296782,0.2728,2019.0,449.7598291352736,11883.152755633082,718297.0,R,ARGYLE,17.02274708266289,False
1.0,33.21255784375643,-96.88884904097507,0.177,2017.0,362.64388471355153,7654.2299369487555,668525.0,R,FRISCO,17.18142624450088,False
1.0,33.25061088354425,-96.96872437607674,0.143,2022.0,350.00004686162487,6250.003659629148,216300.0,R,AUBREY,19.599993771908977,False
1.0,33.145370717078606,-97.234194650176,0.2632,2005.0,474.4990527342722,12837.202854233932,300130.0,R,DENTON,17.538816952749443,False
0.0,33.096360930624606,-97.0506223138799,0.576,1960.0,882.1216258666141,24950.61711666773,266252.0,R,HIGHLAND VILLAGE,31.18714696245888,False
1.0,33.25766338979053,-96.909711191835,0.1433,2022.0,346.8753340111279,6124.624000015704,264543.0,R,AUBREY,19.64569536758877,False
1.0,33.04425856663389,-96.86110005889684,0.095,2018.0,277.0084432518028,4247.745520182946,464107.0,R,CARROLLTON,18.064565607377155,False
1.0,33.14163596386728,-96.892703808976,0.1422,2007.0,314.3645092405766,5131.187384531796,394595.0,R,FRISCO,19.2596834346727,False
0.0,33.04147350189708,-97.05271380371906,6.868,0.0,4195.899957501772,404027.598645168,0.0,R,FLOWER MOUND,43.57518276573288,False
1.0,33.19401659772967,-96.85315873805168,0.186,2023.0,371.7543123166458,8029.89304042313,924980.0,R,FRISCO,17.210848018809948,False
1.0,33.07100288843671,-97.21772227881488,0.1377,2019.0,339.9999432342458,6000.000348860726,415431.0,R,ARGYLE,19.266659112984943,False
1.0,33.24732033388909,-97.36843588794396,0.1389,2022.0,330.0001857646392,6050.004376208375,256864.0,R,PONDER,18.00000724510974,False
1.0,33.23059740187559,-96.91735567123855,0.1365,2016.0,333.83120084044214,5768.968668352095,398718.0,R,AUBREY,19.317711199566173,True
1.0,33.16786387774484,-97.11236688299162,0.155,2018.0,362.0318254189604,6713.3304830205225,360122.0,R,DENTON,19.5234009330662,False
1.0,33.26355583304484,-96.88205325174415,0.213,2020.0,393.62758145443183,9060.515955527344,444368.0,R,CELINA,17.100866401227737,False
1.0,33.25671000619208,-97.21428013123813,0.1782,2005.0,376.3674236652947,8252.208276229268,210226.0,R,KRUM,17.165397776554613,False
1.0,32.99499652818157,-97.38605894046684,0.179,2023.0,376.90582082903154,7862.292831888106,275350.0,R,FORT WORTH,18.06826593874032,False
1.0,33.02818777932115,-97.33279522690717,0.126,2022.0,322.6055887429065,5623.698144367682,292717.0,R,,18.506392629268557,False
1.0,33.247375412205514,-96.90589009127471,0.167,2020.0,357.19037401238614,7087.884415925048,342506.0,R,AUBREY,18.000429437089945,False
1.0,33.04148026620603,-96.8712826125963,0.098,2019.0,279.455501414549,4211.104307057533,497405.0,R,CARROLLTON,18.545106360812365,False
1.0,33.13445631684001,-97.18464326180585,0.1612,2005.0,353.99948275609256,7019.975695562204,298658.0,R,ARGYLE,17.851291689058336,False
1.0,33.08073796043114,-97.21179876374738,0.2301,2021.0,423.2137780236689,10004.245362418924,676496.0,R,ARGYLE,17.903389553188685,False
1.0,33.259325851307224,-96.91044113783926,0.185,2022.0,378.0999943960772,8026.917369237331,351035.0,R,AUBREY,17.81002584008122,False
1.0,33.229430010274726,-96.86503815350429,0.185,2020.0,385.69794626942326,8124.884552378961,588431.0,R,PROSPER,18.309540867616786,False
1.0,33.197621616703614,-96.88769271468747,0.1377,2014.0,336.9542632688008,5927.541886968912,316989.0,R,LITTLE ELM,19.154343857885216,False
1.0,33.11294170229272,-96.9270580493115,0.151,2017.0,350.0354998829582,6653.336934632859,508311.0,R,THE COLONY,18.415548826413605,False
1.0,33.23318884536791,-96.85776034814744,0.1283,2017.0,322.073695160306,5558.997420512444,387233.0,R,PROSPER,18.66010312065434,False
1.0,33.22764394455378,-96.97328962807052,0.1386,2018.0,331.8190398395364,6119.426080083439,355640.0,R,AUBREY,17.99251657902706,False
1.0,33.25551626698192,-97.21444311998958,0.1786,2005.0,365.1616560377231,7876.75816708585,214449.0,R,KRUM,16.928669410901193,False
1.0,33.137663960037166,-96.8703060041091,0.2066,2017.0,395.3457832617222,9069.01389189255,760708.0,R,FRISCO,17.234320093229876,False
1.0,33.22112391477234,-96.91095651028618,0.1357,2014.0,334.30553818098616,5855.801573623437,272158.0,R,AUBREY,19.085379081471185,True
1.0,33.0186216283187,-97.3066517507879,0.174,2018.0,367.2959818613033,7558.909733134683,352013.0,R,FORT WORTH,17.847327598065274,False
0.0,33.10411171049084,-96.92794916950884,2.6416,0.0,4022.128454953772,128722.02484952932,0.0,R,THE COLONY,125.67792751131486,False
1.0,33.121238171754314,-97.23235348285245,0.1354,2023.0,336.3103108495909,5915.606977790168,469347.0,R,,19.11969906188727,False
1.0,33.14116814519253,-96.90961020542584,0.13,2013.0,325.2160667030221,5615.387593370761,305467.0,R,FRISCO,18.834940292749483,False
1.0,33.07641814898721,-97.30406230176204,0.1758,2021.0,367.7356075345006,7524.111184471502,226563.0,R,JUSTIN,17.972817484124782,False
1.0,33.187044315366165,-96.95757569744704,0.143,2020.0,353.27310185687924,6311.908373623291,273562.0,R,LITTLE ELM,19.772448696675177,False
0.0,33.23308077011527,-97.36297444376429,1.38,0.0,4086.1483548886135,103203.15133890096,0.0,R,PONDER,161.78390060328877,False
1.0,32.993508894185986,-96.99472873633144,0.195,2015.0,407.0082796262978,8726.326507358966,482269.0,R,LEWISVILLE,18.98344504353121,True
1.0,33.21268824346695,-96.91382909788422,0.172,2023.0,367.3241337965325,7461.119319120416,305417.0,R,,18.084018429191847,False
1.0,33.13437922607923,-96.93435686735276,0.132,2015.0,332.0519054208685,5823.003949864649,370768.0,R,FRISCO,18.93498078361981,False
1.0,33.07530606966047,-97.11332155519436,0.214,2017.0,400.8711548309863,9393.563358768011,444128.0,R,ARGYLE,17.107212315285267,False
1.0,33.203993055294454,-96.94175941921908,0.163,2018.0,378.5980752785944,7253.935885210334,242121.0,R,LITTLE ELM,19.759824855482588,False
1.0,33.08855460881199,-97.11251200662127,0.14,2013.0,343.37978203066484,6055.006325996122,486749.0,R,ARGYLE,19.473088607885035,False
1.0,33.124141314876724,-96.88106552907342,0.2599,2006.0,413.81864244699455,10557.141072845778,723369.0,R,FRISCO,16.220856352591355,False
1.0,33.16784949894631,-97.0726908475573,0.1377,2007.0,329.61185150918794,6307.220254775589,292024.0,R,DENTON,17.225333548967765,True
1.0,33.01307096124334,-97.24168628480692,0.2336,2019.0,416.8472338804261,10161.584932475263,538708.0,R,ROANOKE,17.099853767736604,False
1.0,33.18786352711783,-96.89650597277432,0.14,2013.0,351.185637360116,6356.595238593132,392187.0,R,LITTLE ELM,19.402108716824184,False
1.0,33.04944762370949,-96.91756513518357,0.165,2015.0,348.21960204552136,6997.126326651659,402704.0,R,LEWISVILLE,17.32952723561394,False
1.0,33.15143682435028,-96.90659219883864,0.139,2020.0,338.1299804555491,6296.208815828025,397874.0,R,FRISCO,18.158845589023567,False
0.0,33.27447120261836,-96.9956856005311,0.5165,0.0,1857.742589274261,26914.826160029985,0.0,R,AUBREY,128.22700423488786,False
1.0,32.99529985250253,-97.37162530948012,0.132,2022.0,330.0170925389468,5750.584170728803,262774.0,R,,18.939168288716115,False
1.0,33.00404747156099,-97.19928066846047,0.259,2013.0,442.27682641090655,11293.333165604485,668453.0,R,TROPHY CLUB,17.320731471542757,False
1.0,33.19842304186615,-96.94073798163636,0.172,2023.0,370.516914638704,7525.391441707858,267510.0,R,LITTLE ELM,18.242610380707166,False
1.0,33.25502204942838,-96.9674443233434,0.137,2022.0,334.00006431091407,5979.998346429047,263676.0,R,,18.654861840607424,False
1.0,33.02807920718943,-96.85545061638793,0.0283,2012.0,156.00395608779525,1232.0564288474934,375775.0,R,CARROLLTON,19.753343877121445,False
1.0,33.19488571518058,-96.87561659014514,0.175,2010.0,361.7641245186567,7405.625307646855,513874.0,R,FRISCO,17.67214466732658,False
1.0,33.22627256328094,-96.90785279457988,0.1445,2006.0,348.18976837329893,7258.36777057224,310898.0,R,AUBREY,16.70294460572552,True
1.0,33.1273122656966,-96.88009488904405,0.2272,2007.0,389.3090441851493,8986.069455394601,736758.0,R,FRISCO,16.86627647790633,False
1.0,33.25729413831198,-96.94415388706152,0.14,2020.0,333.48009818295577,5951.198413159238,246989.0,R,AUBREY,18.686820395402968,False
0.0,33.10424488350688,-97.10206930627211,9.033,0.0,3393.2857889278635,387925.85026775696,0.0,R,COPPER CANYON,29.68193132113328,False
1.0,33.15073544335667,-96.8970299909348,0.2172,2014.0,387.3114501704227,9460.27856811684,568361.0,R,FRISCO,15.856843786681091,False
1.0,32.98974978898927,-97.00662285061566,0.132,2020.0,329.9314285847134,5772.392467537469,562727.0,R,COPPELL,18.85782163637044,False
1.0,33.18599877974622,-96.96243216303805,0.244,2016.0,415.646607476845,10695.60514990839,453699.0,R,LITTLE ELM,16.15262529661449,False
1.0,33.228373742774295,-96.89564020545686,0.1377,2013.0,339.6798043390459,5958.729018094526,280956.0,R,PROSPER,19.363587289409804,False
1.0,33.188071906001625,-96.8562850258411,0.249,2022.0,463.63573936196366,11255.11956651968,706354.0,R,FRISCO,19.098695268697558,False
1.0,33.18085677083597,-96.88313978229566,0.14,2007.0,328.06859648221183,5722.385501600212,360642.0,R,FRISCO,18.80841547073522,False
1.0,33.26732666159781,-96.89164940451822,0.2964,2024.0,482.03963850362993,12910.474982531396,551625.0,R,,17.997960059804882,False
1.0,33.13451703980875,-96.913937197478,0.215,2016.0,398.4492777646921,9429.546118248529,547632.0,R,FRISCO,16.836635078751133,False
1.0,33.1215648646151,-96.90392109400555,0.209,2014.0,400.28366294839526,9109.916412790468,522431.0,R,FRISCO,17.588197691739875,False
1.0,33.25720604973369,-97.11841314059367,0.18,2021.0,364.084687160273,7855.8048796748,260321.0,R,DENTON,16.873848250426665,True
0.0,33.13579890011711,-96.97518213776031,1.3212,0.0,1263.7984267403938,55736.97280278464,0.0,R,LAKEWOOD VILLAGE,28.655780590791224,False
1.0,33.17836542311024,-96.95882465682374,0.1435,2018.0,351.1210237496003,6315.2375722999495,293323.0,R,LITTLE ELM,19.52198502550836,False
1.0,33.13743008178335,-96.8549097088729,0.2841,2012.0,455.62321841542735,12277.893569971056,809912.0,R,FRISCO,16.90782836454589,False
1.0,33.09997671515214,-97.30048139311243,0.1687,2019.0,362.5002018071771,7350.008857881713,406215.0,R,JUSTIN,17.8783997204754,False
1.0,33.23905912988169,-96.95624517273288,0.138,2024.0,340.0614851513044,6029.301662964578,220115.0,R,PROVIDENCE VILLAGE,19.179968120296422,False
1.0,33.20975335406305,-96.92748443727928,0.1346,2007.0,332.27344378142607,5850.863143569762,256587.0,R,LITTLE ELM,18.869975033291787,False
1.0,33.233580744704184,-96.90184924327684,0.1553,2016.0,357.2068787338008,6676.282741659556,294566.0,R,AUBREY,19.111945846533597,False
0.0,33.059888702190634,-97.2141871557874,1.5128,0.0,4096.173705639637,65890.94682546961,0.0,R,,254.6425546322231,False
1.0,33.18398486651721,-96.9042298206265,0.21,2010.0,396.8319728319152,9253.48231358344,200366.0,R,LITTLE ELM,17.017984076168506,False
1.0,33.22217531098309,-96.93682791562428,0.2231,2009.0,416.165097319873,9041.678203827923,238501.0,R,AUBREY,19.155004670917783,False
1.0,33.14489346956001,-96.9173015184545,0.1389,2010.0,331.68412811121794,6141.843687885287,282399.0,R,FRISCO,17.912269740420264,False
1.0,33.21592987380894,-96.86680792618438,0.139,2019.0,353.47609421020604,6704.799842043644,543826.0,R,FRISCO,18.63520942036336,False
1.0,33.10690445518144,-97.22965062238826,0.2645,2015.0,436.8190632796648,11807.236570774783,478980.0,R,ARGYLE,16.160504018088197,True
1.0,33.193898059726656,-96.89363701546638,0.1653,2008.0,355.1654138646424,7354.784194247688,386498.0,R,LITTLE ELM,17.151077159313672,False
1.0,33.221206165252084,-97.09822176520096,0.1579,2010.0,332.29008547164364,6891.578438746121,250209.0,R,DENTON,16.021975500120963,True
1.0,33.23350297591707,-96.85673276270524,0.1362,2016.0,324.8957860560241,5756.474130209277,446063.0,R,PROSPER,18.33713995916529,False
0.0,33.29515710444838,-96.99224442957193,1.902,1931.0,1350.7373978570104,62545.750124581245,201453.0,R,AUBREY,29.170511415011077,False
1.0,33.20677027948161,-96.88936602943492,0.132,2014.0,327.09046305622405,5601.503845318869,460140.0,R,LITTLE ELM,19.09990137947405,False
1.0,33.140233479483896,-96.86996114464412,0.2082,2019.0,393.0941241523144,9108.098191348794,898673.0,R,FRISCO,16.965450656850273,False
1.0,33.06431819197118,-96.87670244997943,0.1332,2015.0,321.8963430756294,5559.876028612864,513276.0,R,THE COLONY,18.63661260650713,True
1.0,33.09151885026841,-97.2450203260556,0.13,2019.0,325.9998617919187,5649.993431242281,267974.0,R,Northlake,18.80991742409564,False
1.0,32.992307069593735,-97.3676280445524,0.1263,2012.0,320.04617100238056,5498.578157403295,202264.0,R,HASLET,18.62837057892388,True
1.0,33.16122563459797,-96.89538372316838,0.14,2018.0,339.6033210126328,6044.8213733278735,386367.0,R,LITTLE ELM,19.079209875694985,False
1.0,33.14220926510026,-96.85579292213347,0.275,2016.0,461.7352782283068,12089.284446735195,747176.0,R,FRISCO,17.63540829069896,False
1.0,33.2142125091554,-96.8893602598167,0.172,2017.0,361.9679635394489,7555.534273239783,686637.0,R,FRISCO,17.341037958486368,False
1.0,33.178325607970784,-97.05930970053096,0.1452,2011.0,334.61071318221923,6209.223034577713,295498.0,R,DENTON,18.03193873900328,False
1.0,33.1357383297926,-96.9045512350401,0.1706,2010.0,350.3412724131318,7418.320406508343,358014.0,R,FRISCO,16.54539038895774,False
1.0,33.02626818080869,-97.33447865854816,0.126,2022.0,317.96467235173293,5401.643844242795,265507.0,R,,18.71680839741061,False
1.0,33.06731362648534,-96.8783998119714,0.1374,2015.0,338.64632945010067,6221.323065679686,513159.0,R,THE COLONY,18.433592861086545,False
1.0,33.10293051552308,-96.89455544114269,0.1434,2021.0,358.2483184690044,6456.276737358208,258114.0,R,THE COLONY,19.878617801997187,False
1.0,33.19977098564315,-96.90579077170553,0.183,2020.0,377.95139876279967,8100.679582120596,395515.0,R,LITTLE ELM,17.633984701980058,False
1.0,33.0026309797407,-97.26090516341536,0.161,2011.0,356.5319853262456,7384.710013296972,381382.0,R,ROANOKE,17.21327666648924,False
1.0,33.157752484828514,-97.07094504013834,0.2295,2005.0,423.47883042822,10435.07443473128,303158.0,R,CORINTH,17.185725022139838,False
